"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
0.0449518543283084,0.323327174452787,0.0731615691818528,0.593756809483925,0.0909527853568101,0.16851696042276,0.0483107391982609,0.0286206418226497,0.0319529316882704,0.0535276337346083,0.256671289228939,0.0540532634629465,0.109279197693252,0.650229625901431,0.48646508865903,0.878846800581975,0.386929972829415,0.578797820979505,0.0566838253340155,0.274077011327455,0.100923987866838,0.0400896686545798,0.267914215458192,0.102087507489045,0.073667239849157
0.543909433243414,0.482621585375636,0.233887366201446,0.112043845988892,0.0273244865959901,0.0971597820056971,0.0660526579260044,0.960250781410146,0.0428529025405577,0.0257590221503905,0.729322194992234,0.171088432301056,0.353781756595668,0.27039572738711,0.0775016183408815,0.0656430761858568,0.689337488053059,0.639608385061995,0.0980527935931502,0.577084343527215,0.0933598852729614,0.0767564431177693,0.329521500427553,0.0316119825212291,0.0267120267045451
0.745306115141344,0.136533364257921,0.940587323825948,0.196873935435587,0.390053358494797,0.0576168398349238,0.185591466212771,0.906764885067576,0.611209879103386,0.565114187213647,0.137754616941668,0.802679338916545,0.466549537813231,0.0706923145632816,0.354079259914492,0.745786515773574,0.0702983684443292,0.29701795763954,0.91499283713791,0.070546729895019,0.0392269537079616,0.193428282876423,0.893875948498581,0.326652840523669,0.110544231957324
0.388884611765328,0.290462849357507,0.0302422329205419,0.084370884302963,0.0660453825449591,0.269986583251458,0.0493330629471911,0.639174249525241,0.0718005007106625,0.922100587295607,0.162478996720587,0.238175157907664,0.181419942611762,0.0434896804210774,0.367692581851348,0.3405770810319,0.0433909248511352,0.122209223647533,0.211394116433116,0.157867256818157,0.143850360782621,0.118018228263287,0.14508532410989,0.667539634923725,0.904824384560024
0.60931445832369,0.453796742184338,0.0302674111754857,0.264440727798966,0.109759367577803,0.289524624264465,0.724024344364855,0.744111024452412,0.969720267173704,0.127211004448736,0.472188489531283,0.259708919398662,0.093514903207937,0.332871328742442,0.416799070581219,0.0870983326577723,0.0269748263653721,0.190894514171295,0.996359540987683,0.307112998107544,0.0898616651387919,0.287306617035612,0.520373842200219,0.034708887548493,0.164107489519744
0.163668076407259,0.879006572417793,0.888906056996885,0.0269162603490574,0.0633933017518405,0.765686448716057,0.0946950488913972,0.0765554468372585,0.192141315771455,0.892867958359451,0.630009091729658,0.29769582616425,0.452238310977427,0.0968743864144402,0.155590175491477,0.395706186042609,0.0392662029757559,0.667818198876875,0.357395882646189,0.991824021287884,0.807217333752735,0.0359890479200445,0.856783851769578,0.0518712463723099,0.262999011368231
0.470773445344968,0.280146846379178,0.238976659258106,0.14968815658662,0.39498770822306,0.0931068116955143,0.0329482495037543,0.0782655742200752,0.376069314230375,0.244569112620419,0.0731108671245813,0.0751438025166445,0.475152331412164,0.23997232480455,0.178658975986304,0.177350685842603,0.0448257963034929,0.845449623801481,0.909471062579587,0.348362664311063,0.165668050528003,0.509303326410126,0.138815544807798,0.0271759920765649,0.0502945656835453
0.444879096659736,0.835932137522758,0.263039365230546,0.976020029857373,0.7405922321485,0.099937621549997,0.846014191121503,0.540000033705863,0.714732619904973,0.112678667792181,0.118044900124196,0.437360588828505,0.421530140433586,0.263394205191532,0.279913903419153,0.796869525900516,0.0983233944500684,0.302428032881243,0.0375532320397471,0.308457200252534,0.0835412418258356,0.261019450499649,0.139267778149429,0.25267041161322,0.121746874246862
0.595780393965619,0.458323553798254,0.208953335631021,0.872262274516698,0.731863864567071,0.0328170467924618,0.30037363864353,0.117217164611311,0.121692467977332,0.915620149857267,0.474539515051026,0.0787809198093034,0.392385656123329,0.0278750740161152,0.0397224358868895,0.390361324167823,0.0487380473023496,0.409276137960075,0.184035140096416,0.571657561676883,0.363468558454373,0.36246559995816,0.067408051081537,0.484063568743903,0.376579142779836
0.0369769173826914,0.108542968073437,0.370887282382076,0.900257940917009,0.103517504401184,0.418468078400367,0.242027682582714,0.377081879820346,0.317079262111843,0.0827572416725968,0.46451397192609,0.0924313308869979,0.756575119039972,0.0485670269156575,0.20907785171996,0.802307913612432,0.399440964908988,0.78039666179365,0.906929640298087,0.0631601138539479,0.307893774698078,0.953829621408044,0.68102427210999,0.182136450089234,0.807874998871353
0.718351291811083,0.958154584618219,0.0976449942538323,0.05766675890933,0.574227839466069,0.784948096447557,0.343092548779892,0.190499729754557,0.160704459329469,0.292030865165369,0.0755490911157214,0.136091814829527,0.19589362450777,0.560265973055465,0.0498430415194419,0.955291511998367,0.11977173349443,0.20885658312144,0.083349920506722,0.322171487988809,0.419479107537704,0.0296109602919502,0.36092518667833,0.0835818570000648,0.121442690522731
0.194228848629626,0.0554913997078301,0.0807751194170036,0.05030687187011,0.341405585107243,0.0729988301806712,0.41562253043384,0.175090426450029,0.822100663599424,0.603293041062113,0.319575378057179,0.382604575243745,0.271809629926889,0.364535168215291,0.452510129674462,0.317674119811869,0.709855157968231,0.0257943947181503,0.116562385472438,0.848105140848002,0.51230282121124,0.0508997709212052,0.516337634523799,0.445230566835659,0.0798850709123744
0.0728777432482408,0.0554168295082301,0.893355839869265,0.0509404458820587,0.415987347774526,0.202382277186591,0.09386721032519,0.461774673801771,0.099766507388572,0.383856046655825,0.780105936519132,0.028824104498142,0.232846927189537,0.27303507010569,0.215214671075637,0.262551968235211,0.205454495045532,0.504020007809901,0.229469231293646,0.383515581519705,0.090851244178418,0.0419550479668755,0.0917119511901759,0.522953078798013,0.203274577637505
0.0848530123909224,0.348012836347952,0.574723144973919,0.455720322477348,0.0791299198653914,0.442578143298106,0.373433800659431,0.19326383401386,0.169701560886213,0.454687769509427,0.214294849245556,0.822076054990534,0.209055666661144,0.472452992364518,0.326627387770234,0.311746375788739,0.0428610553585626,0.370871141955505,0.0267244950502087,0.208821386784577,0.961730785531859,0.428435489564049,0.777699402076108,0.229444811857108,0.710543583568518
0.167241731094071,0.39092628473586,0.37375168784498,0.101468148068004,0.221527560005011,0.659570827138497,0.193062535149653,0.744693403098314,0.530116073734015,0.0895168338117851,0.632510168280007,0.48714420770636,0.430442317995316,0.385674995062991,0.385638787165439,0.353312892865555,0.729688739253595,0.55764795797552,0.197407069325239,0.141280658329007,0.189239660546918,0.0338819333444931,0.0296987323235988,0.0504558501650138,0.0738093684870548
0.0768604296070422,0.0758449178594775,0.0934338465960064,0.680168972283628,0.804010375186704,0.613104288490374,0.054804373067484,0.590155938810158,0.152002038952412,0.426592709547016,0.16578983926715,0.414695646502375,0.385146646263027,0.799680672531878,0.0944407800918495,0.284569465894912,0.949562292493701,0.0676091584974081,0.779786610178719,0.0304227306616248,0.419788858879814,0.488624795895332,0.038932549788493,0.0651649298109628,0.724412640085594
0.282378643148371,0.108949495022702,0.0338414184529603,0.0459749006168263,0.0286998359690732,0.602586320807,0.170836188763505,0.721200936372413,0.0917851731915111,0.350422806004363,0.105427809583647,0.064172141701044,0.037109828814546,0.172993600701361,0.0677956498384744,0.359864028766639,0.152215839871694,0.640411002764564,0.0553166972579488,0.0281904574404916,0.0501236117127517,0.0429130219929771,0.939492810206237,0.28519318250845,0.2214256114672
0.579296925630277,0.0281532340427466,0.101287934606201,0.311792392822622,0.063895954242546,0.3007965165279,0.0402193118608155,0.968487407675613,0.136592858103634,0.612548142944553,0.0351821175671487,0.0565435238692181,0.220779214281464,0.506301925254746,0.414235987675815,0.114142666175969,0.0488558951542898,0.0913236864068501,0.0827772091738978,0.195860934304364,0.06770143472414,0.0892110381236756,0.298761984805412,0.422898975822641,0.498768658828391
0.999831090764105,0.76900374719305,0.731296571029979,0.282315323881639,0.28631079581734,0.508967060748232,0.101225014577142,0.246934853915494,0.171601052482473,0.105506794436028,0.188057708858251,0.963738092110798,0.765073605705451,0.530873929218521,0.606015069757612,0.417594296028115,0.141918246480341,0.99332844912775,0.933657146127015,0.603911742048611,0.540082282563598,0.426975108546195,0.509819429916115,0.072974585840904,0.910900889031549
0.2985410187765,0.299848533515762,0.462164028259389,0.366093642266262,0.0706839093077009,0.099060511219037,0.186003819747038,0.0478294738882583,0.40744158117183,0.151214059895797,0.580121757784711,0.189365604926259,0.05578799677992,0.121589255806548,0.383751830151396,0.0927872120323003,0.524060386961859,0.161118714056825,0.643924914426457,0.344830113025734,0.327755251851025,0.0351573147641805,0.0697177500290132,0.137821235052142,0.890777242767416
0.613732666983077,0.519723657695042,0.125562981925381,0.322434912301533,0.746092478941534,0.943682666720742,0.37139601236509,0.722511346467138,0.237974090761447,0.632293404113726,0.442386708618085,0.657731405263584,0.995290581793112,0.525788204630828,0.286182496747,0.70424767635854,0.398498391424305,0.121457663599608,0.335710163123443,0.106899834850168,0.0374292799004823,0.430912718969412,0.377575370867106,0.0476223860667682,0.135192628141753
0.107239064969928,0.0311200607804064,0.074717328610768,0.122934802001776,0.621599113676505,0.275675758566229,0.587795885170628,0.0531215721221566,0.382142055346175,0.635903739806421,0.870249293003025,0.212636123962911,0.0603101787659368,0.103235846696377,0.247313505825073,0.233877832431311,0.61026063546503,0.261438837348112,0.117828471159084,0.536842994487679,0.266400835187169,0.361976508082242,0.499846190356788,0.163037680240367,0.0880545594378386
0.525984661690165,0.898335272816931,0.328122328981989,0.37566668010288,0.346694508351436,0.390822432119959,0.592351452937289,0.257652084722096,0.031655976057325,0.0467409258878972,0.263561865238138,0.0273970685669199,0.705516912668544,0.138114708143958,0.407288603591983,0.415782689882415,0.155204367659302,0.151442966185373,0.873453587148522,0.400151833116481,0.100211650493496,0.302831659516482,0.47024510274577,0.960104587851715,0.723295361334355
0.263200403921082,0.913742341448671,0.98561512068313,0.275594452822738,0.383369363796739,0.0325518042000463,0.0432003430869925,0.539853249219121,0.278146966455038,0.216067656250248,0.241770944654231,0.435089872614431,0.826764171669649,0.336655959566231,0.519010969080658,0.0581997898846897,0.869609284890931,0.414903569102554,0.330206749053493,0.044003131215704,0.0921503046942969,0.131646675959872,0.445446029463753,0.740908747430985,0.034043520609695
0.288774568489267,0.0825627446084791,0.502592518594439,0.271383849591111,0.846972999263709,0.412980103680108,0.17217380113277,0.335599738609013,0.266494890934409,0.0549455503803413,0.425298994285596,0.288189539640009,0.131528513600812,0.0489478995952059,0.666879025887137,0.654414989308205,0.435743244381432,0.121192814900194,0.988569702092489,0.746468555830138,0.552874563735857,0.532445536703163,0.0316887621901756,0.9162513451822,0.221811461439814
0.678376047744433,0.341485009643857,0.559026370858979,0.0271915910492175,0.171918615157247,0.530434375443724,0.0484902004391862,0.27702487304918,0.144257567842107,0.215612135628425,0.178126861812524,0.0401448379155584,0.0419894871728284,0.780824264494901,0.32522709866084,0.330991907981027,0.194228629555394,0.705883826281001,0.122624743825503,0.982973730892009,0.0936672978830338,0.202072153967312,0.571203420508286,0.0597637635667382,0.624699592816471
0.260619289398941,0.0773316228249919,0.361584788774022,0.844707140633476,0.209109216228911,0.48451635191185,0.0647300144303376,0.434923991745779,0.0277234696932507,0.653028168088965,0.21747570748842,0.040654837688986,0.193725071964806,0.189048097722873,0.269061290211735,0.755799875872074,0.178876376129403,0.115595431173839,0.248812428390407,0.998066570123926,0.363434488309114,0.37026651860326,0.453146360009736,0.0656290340596454,0.0736414206498329
0.667883063655545,0.0619721071520709,0.0994310468843091,0.0576057459338574,0.4026971189964,0.16885550993283,0.636720081380429,0.316983572833097,0.238009716432415,0.0650675382526033,0.409058838137424,0.431465018584599,0.0851225520113307,0.276029137159078,0.297225818549536,0.110071767339126,0.0455925412172803,0.0460227974471016,0.409917524857911,0.233647002743404,0.274779776075539,0.16087303290824,0.118519411642773,0.0390961556398071,0.97871977868241
0.0389044307074823,0.433994749901653,0.909185669118686,0.969749513107827,0.99283296497491,0.693729753147747,0.11585732423506,0.425426436954402,0.0498577487738305,0.0420214974779237,0.141606448025748,0.0621138026560309,0.118393371643465,0.848472657561521,0.0375929212191165,0.0547794370046186,0.486599808106975,0.638351044150358,0.863335504947523,0.202259686175154,0.194867583664834,0.0462862103476933,0.0434054898946644,0.486745823306111,0.484616869985615
0.264361579458852,0.0488126983071484,0.976733375244646,0.122784644602449,0.41778524251475,0.739026086593255,0.0906273996630622,0.696605105696095,0.241783205748807,0.881695467899343,0.0288454222069377,0.0697459494657793,0.69003221522375,0.130827478495305,0.257039053104449,0.469701279096329,0.59389467637649,0.644429824370321,0.835256450879328,0.763681965493313,0.883679252990987,0.638306579246406,0.318805934281946,0.134096967377512,0.325251037324078
0.0952514422940958,0.0598454796154528,0.262014593991011,0.342831739416419,0.508843340974601,0.0272098157013097,0.0575753781953896,0.557840044754953,0.66135697808462,0.0566059676711704,0.046932255253035,0.188140580884988,0.962060415247814,0.040965203207386,0.0738668841260758,0.927324162217277,0.118489711782628,0.21557776250311,0.976786318287627,0.55712360924827,0.0262578390965629,0.0798724100115266,0.185713860172942,0.162388607650155,0.0288185724167144
0.0418687772536276,0.0642925624158996,0.18762461727997,0.666610338399436,0.174886955870524,0.549157931110587,0.0280629115698429,0.173558655661669,0.53701226888008,0.128205533895262,0.0523015173744131,0.472517585688787,0.0390989045684293,0.291366654557896,0.0759929199474644,0.542237626676222,0.0439976812282353,0.645693754716209,0.0597667097083021,0.136218127713984,0.545419208920109,0.280237559659223,0.132133168007509,0.231840282373879,0.071072043984674
0.307610896523062,0.555006552556167,0.475890229172586,0.168688132096499,0.14011810702786,0.0784350877218401,0.145916293491924,0.0722801496611429,0.256133519027218,0.99203979928239,0.299492767782003,0.35424664275789,0.0848855991186889,0.596092517141607,0.385902699651005,0.0526413335455143,0.227554277960234,0.0517259157543108,0.089013223008997,0.128026649668602,0.216022982067199,0.376241102687753,0.0579821541451777,0.441213019893875,0.0525908196481068
0.0377988168706579,0.937125480512271,0.0917731201689535,0.820465914446259,0.025738803697021,0.668189460700849,0.0520748554265535,0.136271263191761,0.670465566200854,0.977360442471463,0.635488654527194,0.162809775086367,0.119314849084536,0.492703928800403,0.109948483556873,0.495264954659379,0.0349324311630129,0.0390551996817061,0.438460733419622,0.188888876964219,0.905645540441032,0.229232200644864,0.163675554691332,0.501394682432744,0.032959172278658
0.154155371447256,0.0490314358363255,0.773581259571083,0.0780113596507194,0.0511976635596185,0.545113492024853,0.787010829308413,0.516707626612511,0.847217296194545,0.2419078048949,0.0719926065754456,0.0655455880852623,0.704201329537842,0.189004500605512,0.388760172669045,0.282679193574762,0.440474706702925,0.610303384597686,0.995579178327715,0.49424079820804,0.159750883612968,0.439228534272053,0.559939913404462,0.914875829018577,0.774185781557076
0.120773733227062,0.488401109493303,0.172364349354378,0.104597558300035,0.143836057642141,0.208295545608685,0.401385510970732,0.795731161274291,0.0472716626842053,0.0677835845253862,0.0678850227442723,0.172615114524392,0.614545775414522,0.896864610948208,0.0920754982936256,0.115577816015822,0.129983231043251,0.15892470287235,0.0328018257038464,0.0716655313829434,0.0577824646481366,0.0907183672081394,0.404930093519796,0.414679148588298,0.0379695169092493
0.132799762607855,0.111417743754367,0.642678726449294,0.0951734454764518,0.100445828403629,0.13233104833091,0.0389599798944011,0.165389449728239,0.323112413580341,0.0267068187278892,0.0397786742110616,0.140242896809838,0.374659494652847,0.533819280080214,0.0306374637582479,0.59573968779293,0.629797430859497,0.0330880334513422,0.506181028986785,0.275854831120212,0.666799239654713,0.955126202001694,0.165164186451219,0.394731471074561,0.0600401069326467
0.161338857369484,0.0559773061474176,0.79445033445025,0.294012687415952,0.156801478995034,0.0609053533820356,0.53135597433598,0.64057581893066,0.0594124061812115,0.0358685763962455,0.326454673954963,0.537243491530058,0.0320317944051962,0.120480379796428,0.785124496347521,0.790306557541832,0.827815754540106,0.861846072813842,0.251380039345539,0.513801206262574,0.621126006649553,0.820368164344339,0.554639543288319,0.12183425436043,0.369593122753865
0.179710814924406,0.0904692162292129,0.319168777684374,0.157451567727992,0.634132583284393,0.107521034913374,0.0366120256500869,0.261857472000715,0.58864962608778,0.343579916070363,0.734718558265481,0.782235499817698,0.928108990538255,0.514840370753501,0.0473853863317072,0.0597531604390059,0.0491173886360222,0.0603558853573891,0.0730371813138667,0.936190906294092,0.0734135127530393,0.246713566858014,0.739325342749149,0.57237890218159,0.23816454043638
